# Table of coordinated (x, y) factor concentrations (Header file)
# random seed: 1 
timestep x y Activator Inhibitor
17 7 10 4.31156649093167935e-02 3.92255912822923491e+00
17 8 1 1.97079072781761698e-03 2.53039240191222814e-01
17 8 2 5.82519972124468932e+00 2.14071154871352434e+01
17 8 3 9.06919253437705151e-03 1.05147834629400094e+00
17 8 4 6.07183189872984030e+00 2.16862291673621286e+01
17 8 5 9.50681958771625174e-02 7.10498536979041795e+00
17 8 6 6.56837227787182652e-03 6.89226020438364562e-01
17 8 7 1.22128452834464434e-02 1.35279672590464406e+00
17 8 8 1.33607233779287037e-02 1.46455890322239668e+00
17 8 9 5.54086480715000818e+00 2.12512738118186135e+01
17 8 10 1.83949104033741886e-02 1.96710943621295886e+00
17 9 1 6.06282169630760581e+00 2.17904751247072070e+01
17 9 2 1.86113829088628904e-02 1.95993260526156043e+00
17 9 3 5.48806784130019473e-02 4.75511514513790789e+00
17 9 4 2.67873736635254912e-02 2.68741510350001445e+00
17 9 5 4.90185032105834497e-03 5.64990454465044589e-01
17 9 6 5.86114885500795069e+00 2.16673761308664083e+01
17 9 7 2.55483266882214864e-02 2.59954139401852391e+00
17 9 8 2.58799530316790975e-02 2.63499623786368620e+00
17 9 9 6.13672108646251502e+00 2.18376688446479434e+01
17 9 10 6.08407658090764158e+00 2.15511331895824654e+01
17 10 1 6.85610855034570488e+00 2.24474234283274008e+01
17 10 2 3.96421142059020992e+00 1.97291226197499370e+01
17 10 3 6.31025520137773732e+00 2.19268565543661502e+01
17 10 4 5.01340710900695719e+00 2.08100849596318049e+01
17 10 5 5.79833599707392100e+00 2.15105233086988221e+01
17 10 6 1.17802521963681295e-01 8.01910531827511797e+00
17 10 7 1.71576310662324115e-02 1.82626657434506945e+00
17 10 8 5.85127199143853183e+00 2.14388830670442658e+01
17 10 9 8.70750869087211568e-03 9.94888153304786749e-01
17 10 10 2.81768188961095747e-02 2.78143001568992165e+00
18 1 1 1.00836761085039087e-02 1.20257175493909685e+00
18 1 2 6.63196341723848093e+00 2.26836847271011166e+01
18 1 3 1.78864092422392429e-01 1.05901401219656321e+01
18 1 4 1.21556104533175169e-01 8.60086451844006916e+00
18 1 5 1.10680261318338996e-01 7.76856092386947594e+00
18 1 6 6.47399245696917003e+00 2.25712944535791564e+01
18 1 7 6.98020162234651931e+00 2.29516157233719866e+01
18 1 8 4.77978586385918239e-02 4.48654107220937792e+00
18 1 9 1.71679910856599970e-02 1.93511171598589837e+00
18 1 10 7.03288234921853572e+00 2.30191451285515711e+01
18 2 1 1.90964361281581669e-03 2.67077169082709009e-01
18 2 2 6.66505706693395972e+00 2.27557889195217307e+01
18 2 3 1.62552037589346471e-02 1.80550254860393489e+00
18 2 4 2.17943320989371280e-03 2.74644937969911851e-01
18 2 5 7.98992248352599355e-02 6.49319363842027197e+00
18 2 6 4.95039028944220805e-02 4.51121089123230146e+00
18 2 7 1.64189300045497616e-02 1.82458596215779356e+00
18 2 8 6.34178056002592250e+00 2.22387481319438471e+01
18 2 9 6.28913339647723824e+00 2.24098886677806384e+01
18 2 10 6.58632077190042420e+00 2.26095651519914220e+01
18 3 1 6.16898008059519753e+00 2.23494709624009502e+01
18 3 2 9.07246721406069871e-03 1.05570909615833952e+00
18 3 3 5.19994879577164326e+00 2.13116944252643883e+01
18 3 4 6.61625050022095706e+00 2.27161968672871843e+01
18 3 5 6.05854389982632302e+00 2.21958825179416053e+01
18 3 6 2.27669930045349793e-02 2.44405590334284906e+00
18 3 7 5.84971056029275083e+00 2.20157038600256882e+01
18 3 8 9.21983667099584014e-02 7.17440819652960649e+00
18 3 9 2.59107094244587525e-03 3.24180111927515613e-01
18 3 10 6.44159819957490853e+00 2.25323109845052159e+01
18 4 1 1.29837414218445576e-02 1.48383685916004726e+00
18 4 2 5.24967511997200997e+00 2.13543457506438585e+01
18 4 3 6.27425529815827943e-02 5.45522330836757074e+00
18 4 4 6.07956508719174754e-02 5.38813943384055527e+00
18 4 5 5.39735163098843440e+00 2.14248329453683617e+01
18 4 6 6.68437722430208670e+00 2.26406683188208646e+01
18 4 7 3.26360449305884617e-03 4.36583257624759302e-01
18 4 8 6.48092347645193367e+00 2.26173809117476488e+01
18 4 9 6.01212239515491920e+00 2.19772483526860967e+01
18 4 10 3.96967568647159791e-02 3.92050493947389800e+00
18 5 1 6.16139890293975601e+00 2.22719627592869323e+01
18 5 2 6.76239605872481775e+00 2.28128040715457416e+01
18 5 3 4.56516682826079989e-02 4.36478257824460680e+00
18 5 4 5.48046405271056614e+00 2.15342227627124458e+01
18 5 5 2.02087024797683104e-02 2.20010124813262120e+00
18 5 6 7.09387358109648059e+00 2.30711252017625341e+01
18 5 7 5.21238168475759700e+00 2.13491690304031110e+01
18 5 8 6.08767416694510466e+00 2.22415289439246671e+01
18 5 9 6.29346511267016950e+00 2.24049981598201207e+01
18 5 10 5.56736441055053444e+00 2.16143140257500868e+01
18 6 1 4.21190293652025372e-03 5.57764103971660541e-01
18 6 2 6.44094110688534549e+00 2.24582378708161698e+01
18 6 3 1.47704746214678828e-01 9.56043704578310916e+00
18 6 4 8.89632689829648327e-02 6.93770310512829536e+00
18 6 5 1.02585811572544455e-01 7.69990481104077951e+00
18 6 6 5.77320333037433819e+00 2.18407900463992561e+01
18 6 7 2.09944751675183615e-03 2.65892415742303545e-01
18 6 8 1.32992296404543225e-02 1.51896509624385634e+00
18 6 9 5.87630731554309271e+00 2.20336905155570690e+01
18 6 10 5.39949208509549727e+00 2.15420815681071929e+01
18 7 1 1.91591329202008276e-02 2.12144009675915246e+00
18 7 2 6.79094100361183539e+00 2.27863539789367877e+01
18 7 3 4.67938598050310784e-03 5.25533149565944546e-01
18 7 4 6.63018308282594138e+00 2.26799371723106056e+01
18 7 5 8.21682779145796634e-03 9.85069482519748352e-01
18 7 6 6.29661206795763473e+00 2.22268376831938248e+01
18 7 7 1.19794674565075806e-02 1.37817430267938290e+00
18 7 8 1.31229899244760858e-02 1.47502071963421755e+00
18 7 9 6.18746693921660729e+00 2.22762975820813338e+01
18 7 10 3.88040984183851134e-02 3.76846057871776585e+00
18 8 1 1.77371165503585528e-03 2.39513635334616698e-01
18 8 2 6.05118035646936203e+00 2.20292572764812427e+01
18 8 3 8.16227328093934584e-03 9.99776247533392004e-01
18 8 4 6.28147485232674008e+00 2.22893593899157523e+01
18 8 5 8.55613762894462671e-02 6.87376734151186319e+00
18 8 6 5.91153505008464378e-03 6.59202642886195456e-01
18 8 7 1.09915607551017997e-02 1.28904695770395428e+00
18 8 8 1.20246510401358329e-02 1.39618099648652150e+00
18 8 9 5.78444382738808827e+00 2.18778376126303300e+01
18 8 10 1.65554193630367691e-02 1.87685156553403054e+00
18 9 1 6.27284151329139839e+00 2.23828673877763364e+01
18 9 2 1.67502446179766014e-02 1.87160020712029462e+00
18 9 3 4.93926105717017519e-02 4.57631973850859719e+00
18 9 4 2.41086362971729418e-02 2.57122493550983622e+00
18 9 5 4.41166528895251073e-03 5.37616972638130797e-01
18 9 6 6.08433884653757318e+00 2.22648320566844404e+01
18 9 7 2.29934940193993360e-02 2.48542537486652204e+00
18 9 8 2.32919577285111874e-02 2.51913460378855536e+00
18 9 9 6.34180118308529828e+00 2.24278867366325194e+01
18 9 10 6.29319568567347609e+00 2.21681974901328260e+01
18 10 1 7.01016341028525680e+00 2.29987689232781989e+01
18 10 2 4.28121836806958633e+00 2.04202047660411878e+01
18 10 3 6.50356301458409014e+00 2.25139148357358181e+01
18 10 4 5.28692846263284011e+00 2.14570123896136664e+01
18 10 5 6.02577706864513907e+00 2.21213128356312438e+01
18 10 6 1.06022269767313160e-01 7.78923448089194093e+00
18 10 7 1.54418679596091696e-02 1.74317029238346177e+00
18 10 8 6.07555280043630752e+00 2.20588215965984702e+01
18 10 9 7.83675782178490377e-03 9.46750115437454021e-01
18 10 10 2.53591370064986180e-02 2.66332898049309552e+00
19 1 1 9.07530849765351803e-03 1.14162059087511736e+00
19 1 2 6.80158009264787200e+00 2.32049954896525890e+01
19 1 3 1.60977683180153180e-01 1.03215527699160994e+01
19 1 4 1.09400494079857649e-01 8.32748023384999492e+00
19 1 5 9.96122351865050965e-02 7.53542763535735194e+00
19 1 6 6.65485228391104577e+00 2.30990801756443105e+01
19 1 7 7.12429309123772381e+00 2.34559247969169959e+01
19 1 8 4.30180727747326436e-02 4.29965063137469183e+00
19 1 9 1.54511919770939973e-02 1.84118902268593798e+00
19 1 10 7.17298570149014303e+00 2.35181036506834005e+01
19 2 1 1.71867925153423493e-03 2.51783719486000035e-01
19 2 2 6.83220206206578240e+00 2.32708606831069247e+01
19 2 3 1.46296833830411831e-02 1.71941257408887038e+00
19 2 4 1.96148988890434148e-03 2.60200291656296934e-01
19 2 5 7.19093023517339419e-02 6.25721794575468770e+00
19 2 6 4.45535126049798752e-02 4.33035486829150429e+00
19 2 7 1.47770370040947851e-02 1.73750882303386645e+00
19 2 8 6.53233912517767923e+00 2.27956321450754693e+01
19 2 9 6.48292802437636251e+00 2.29479584948885531e+01
19 2 10 6.75928538956610403e+00 2.31369332062997728e+01
19 3 1 6.37092481258771581e+00 2.28896019167964297e+01
19 3 2 8.16522049265462797e-03 1.00360287653277647e+00
19 3 3 5.46264062285387908e+00 2.19173647239804090e+01
19 3 4 6.78691366723213374e+00 2.32337920205990969e+01
19 3 5 6.26804106295427310e+00 2.27475849637610246e+01
19 3 6 2.04902937040814803e-02 2.33030312760394231e+00
19 3 7 6.07292171026237604e+00 2.25779022339127273e+01
19 3 8 8.29785300389625641e-02 6.92403232618837450e+00
19 3 9 2.33196384820128768e-03 3.07228377946497044e-01
19 3 10 6.62476708090668431e+00 2.30629913201547190e+01
19 4 1 1.16853672796601010e-02 1.41138389213499993e+00
19 4 2 5.50958079223925257e+00 2.19580268701706984e+01
19 4 3 5.64682976834245121e-02 5.24418369604474233e+00
19 4 4 5.47160857847257265e-02 5.17455439038141840e+00
19 4 5 5.64887538919126619e+00 2.20279981904034159e+01
19 4 6 6.85036710129932747e+00 2.31678151226974833e+01
19 4 7 2.93724404375296164e-03 4.12379574303671337e-01
19 4 8 6.66121733896894419e+00 2.31407715352680370e+01
19 4 9 6.22505993606416386e+00 2.25491838663820552e+01
19 4 10 3.57270811782443784e-02 3.74911589860987338e+00
19 5 1 6.36399473492143652e+00 2.28195885557403564e+01
19 5 2 6.92250793215730376e+00 2.33249802608270009e+01
19 5 3 4.10865014543471962e-02 4.17929778898018611e+00
19 5 4 5.72698493769685335e+00 2.21299838296100084e+01
19 5 5 1.81878322317914794e-02 2.09663301727520412e+00
19 5 6 7.22938336180586383e+00 2.35664850319643584e+01
19 5 7 5.47432435175960475e+00 2.19516646318523954e+01
19 5 8 6.29518120280495630e+00 2.27896780848200819e+01
19 5 9 6.48697676739776874e+00 2.29436979164976584e+01
19 5 10 5.80862323653670387e+00 2.22056583098650613e+01
19 6 1 3.79071264286822817e-03 5.27048007970030596e-01
19 6 2 6.62429532328432114e+00 2.29963050609232234e+01
19 6 3 1.32934271593210945e-01 9.28852332671700509e+00
19 6 4 8.00669420846683438e-02 6.69708466503646171e+00
19 6 5 9.23272304152900070e-02 7.44064231059474412e+00
19 6 6 6.00153188398482307e+00 2.24175987539848975e+01
19 6 7 1.88950276507665257e-03 2.51847188270071132e-01
19 6 8 1.19693066764088897e-02 1.44479652116032264e+00
19 6 9 6.09780870277965725e+00 2.25950755880154972e+01
19 6 10 5.65065146602887047e+00 2.21336142346819997e+01
19 7 1 1.72432196281807441e-02 2.02000857409526313e+00
19 7 2 6.94905574846625118e+00 2.33019838207073811e+01
19 7 3 4.21144738245279697e-03 5.00795826963061241e-01
19 7 4 6.79993225025402559e+00 2.32015701753789187e+01
19 7 5 7.39514501231217005e-03 9.35066405108683552e-01
19 7 6 6.49025351070586076e+00 2.27834557221569725e+01
19 7 7 1.07815207108568224e-02 1.31055187954339702e+00
19 7 8 1.18106909320284774e-02 1.40424288444534140e+00
19 7 9 6.38832536318340516e+00 2.28243676495869217e+01
19 7 10 3.49236885765466035e-02 3.60767133184069744e+00
19 8 1 1.59634048953226967e-03 2.26166922546122307e-01
19 8 2 6.26148267594359620e+00 2.25973651766100225e+01
19 8 3 7.34604595284541091e-03 9.47985631399798190e-01
19 8 4 6.47601667233543932e+00 2.28392326284756706e+01
19 8 5 7.70052386605016431e-02 6.62474624224711839e+00
19 8 6 5.32038154507617940e-03 6.28337134066826564e-01
19 8 7 9.89240467959161957e-03 1.22467303856043319e+00
19 8 8 1.08221859361222490e-02 1.32701644443001388e+00
19 8 9 6.01200190865506023e+00 2.24513692451873688e+01
19 8 10 1.48998774267330922e-02 1.78531535298038979e+00
19 9 1 6.46778540463256757e+00 2.29231078746754982e+01
19 9 2 1.50752201561789416e-02 1.78168394076987013e+00
19 9 3 4.44533495145315732e-02 4.38839985918501974e+00
19 9 4 2.16977726674556469e-02 2.45210037575078799e+00
19 9 5 3.97049876005725957e-03 5.10093756316815083e-01
19 9 6 6.29201906106209741e+00 2.28105355450849387e+01
19 9 7 2.06941446174594007e-02 2.36877832527219034e+00
19 9 8 2.09627619556600683e-02 2.40075247740697462e+00
19 9 9 6.53199556155012129e+00 2.29658575501481117e+01
19 9 10 6.48718160024898438e+00 2.27305685565463058e+01
19 10 1 7.15197314756523905e+00 2.34991626884508875e+01
19 10 2 4.58716964485076595e+00 2.10644567236731923e+01
19 10 3 6.68248198796181292e+00 2.30483466542619766e+01
19 10 4 5.54457428997554125e+00 2.20521062875395550e+01
19 10 5 6.23754777751949607e+00 2.26793238685736647e+01
19 10 6 9.54200427905818466e-02 7.53515446706146452e+00
19 10 7 1.38976811636482532e-02 1.65872877919934814e+00
19 10 8 6.28420837411407973e+00 2.26248217340588802e+01
19 10 9 7.05308203960641322e-03 8.98370046320080218e-01
19 10 10 2.28232233058487562e-02 2.54180637631815509e+00
20 1 1 8.16777764788816606e-03 1.08093966716874945e+00
20 1 2 6.95817229896994327e+00 2.36790609552503568e+01
20 1 3 1.44879914862137860e-01 1.00200319180036086e+01
20 1 4 9.84604446718718856e-02 8.03329672662136751e+00
20 1 5 8.96510116678545799e-02 7.28026814024602498e+00
20 1 6 6.82209365436481008e+00 2.35795242239956195e+01
20 1 7 7.25686755794389260e+00 2.39135927661547996e+01
20 1 8 3.87162654972593792e-02 4.10734656847751367e+00
20 1 9 1.39060727793845970e-02 1.74699827783121209e+00
20 1 10 7.30183134584381666e+00 2.39708022397098546e+01
20 2 1 1.54681132638081142e-03 2.36882098170433070e-01
20 2 2 6.98647315507602684e+00 2.37391976013284136e+01
20 2 3 1.31667150447370655e-02 1.63275409683484818e+00
20 2 4 1.76534090001390738e-03 2.45903212926596865e-01
20 2 5 6.47183721165605491e-02 6.00870265257395442e+00
20 2 6 4.00981613444818877e-02 4.14276915769379883e+00
20 2 7 1.32993333036853061e-02 1.64987505129602297e+00
20 2 8 6.70873142107915932e+00 2.33027686369814546e+01
20 2 9 6.66247325451503158e+00 2.34383530419262343e+01
20 2 10 6.91903161417276991e+00 2.36166079763972974e+01
20 3 1 6.55827514920895105e+00 2.33823305019679104e+01
20 3 2 7.34869844338916552e-03 9.51446717163240696e-01
20 3 3 5.70941844292476652e+00 2.24740618576174640e+01
20 3 4 6.94450785169526252e+00 2.37045643525768099e+01
20 3 5 6.46262231645034646e+00 2.32511966063885964e+01
20 3 6 1.84412643336733309e-02 2.21537469273791832e+00
20 3 7 6.28075201736074273e+00 2.30919029938739513e+01
20 3 8 7.46806770350663118e-02 6.65863553941626574e+00
20 3 9 2.09876746338115905e-03 2.90432369515861211e-01
20 3 10 6.79419660797677771e+00 2.35461589899355097e+01
20 4 1 1.05168305516940910e-02 1.33875655303292596e+00
20 4 2 5.75354878555237725e+00 2.25126227464049791e+01
20 4 3 5.08214679150820609e-02 5.02419397719271110e+00
20 4 4 4.92444772062531552e-02 4.95301295412898224e+00
20 4 5 5.88443001033656099e+00 2.25812513233164118e+01
20 4 6 7.00351042183722861e+00 2.36469621702768293e+01
20 4 7 2.64351963937766539e-03 3.88662156931960712e-01
20 4 8 6.82793381480517159e+00 2.36172327875737871e+01
20 4 9 6.42289308729753827e+00 2.30712191404902747e+01
20 4 10 3.21543730604199399e-02 3.57427118477651851e+00
20 5 1 6.55194602851856533e+00 2.33190980640086529e+01
20 5 2 7.07014186221351881e+00 2.37903942055080648e+01
20 5 3 3.69778513089124780e-02 3.98916800884713663e+00
20 5 4 5.95758856012166493e+00 2.26760984017937481e+01
20 5 5 1.63690490086123297e-02 1.99226646954588937e+00
20 5 6 7.35393194569776210e+00 2.40157718887072242e+01
20 5 7 5.72035762744842291e+00 2.25054237522675500e+01
20 5 8 6.48785589352919256e+00 2.32899656110772248e+01
20 5 9 6.66624934957991400e+00 2.34346429970828751e+01
20 5 10 6.03403301173909234e+00 2.27473226923881100e+01
20 6 1 3.41164137858140535e-03 4.96916346461258651e-01
20 6 2 6.79387853487577509e+00 2.34861274155092659e+01
20 6 3 1.19640844433889851e-01 8.98975666435633514e+00
20 6 4 7.20602478762015081e-02 6.44146776077692707e+00
20 6 5 8.30945073737610063e-02 7.16419408133831670e+00
20 6 6 6.21429842730734627e+00 2.29451240214163690e+01
20 6 7 1.70055248856898727e-03 2.37956804678210898e-01
20 6 8 1.07723760087680004e-02 1.37045372990872938e+00
20 6 9 6.30397889601721584e+00 2.31082198189865053e+01
20 6 10 5.88589178727310358e+00 2.26763762059005636e+01
20 7 1 1.55188976653626697e-02 1.91801803469769272e+00
20 7 2 7.09479567409699552e+00 2.37704176343603990e+01
20 7 3 3.79030264420751736e-03 4.75773870810039523e-01
20 7 4 6.95664896370893260e+00 2.36759317987574818e+01
20 7 5 6.65563051108095279e-03 8.85283941415467179e-01
20 7 6 6.66959261847359208e+00 2.32905256577332764e+01
20 7 7 9.70336863977113925e-03 1.24282036486438718e+00
20 7 8 1.06296218388256293e-02 1.33304746015673592e+00
20 7 9 6.57460669494194772e+00 2.33241711359355826e+01
20 7 10 3.14313197188919452e-02 3.44276590373168201e+00
20 8 1 1.43670644057904270e-03 2.13097790913509361e-01
20 8 2 6.45678455620687775e+00 2.31157838252209373e+01
20 8 3 6.61144135756086982e-03 8.96625147721237026e-01
20 8 4 6.65623889337216390e+00 2.33402869437424911e+01
20 8 5 6.93047147944514802e-02 6.36264184086093820e+00
20 8 6 4.78834339056856146e-03 5.97089608785834502e-01
20 8 7 8.90316421163245796e-03 1.16040862960223312e+00
20 8 8 9.73996734251002423e-03 1.25787225442464456e+00
20 8 9 6.22402819020773368e+00 2.29758884078380241e+01
20 8 10 1.34098896840597823e-02 1.69359609758342677e+00
20 9 1 6.64842331225074812e+00 2.34155206524597261e+01
20 9 2 1.35676981405610467e-02 1.69131953861240070e+00
20 9 3 4.00080145630784187e-02 4.19450289485414629e+00
20 9 4 1.95279954007100826e-02 2.33166242157860149e+00
20 9 5 3.57344888405153370e-03 4.82719685349748295e-01
20 9 6 6.48486877550299923e+00 2.33086345538253710e+01
20 9 7 1.86247301557134620e-02 2.25113062908151207e+00
20 9 8 1.88664857600940629e-02 2.28139274036977113e+00
20 9 9 6.70810039625990129e+00 2.34559610802913063e+01
20 9 10 6.66683133553110974e+00 2.32428328667324848e+01
20 10 1 7.28241608285408404e+00 2.39532185492679019e+01
20 10 2 4.87996584236183306e+00 2.16631516098641477e+01
20 10 3 6.84785815897342687e+00 2.35346705322871799e+01
20 10 4 5.78630218337162017e+00 2.25987392249259571e+01
20 10 5 6.43430196704815494e+00 2.31887585521206212e+01
20 10 6 8.58780385115236605e-02 7.26240907812851155e+00
20 10 7 1.25079130472834279e-02 1.57398692214048586e+00
20 10 8 6.47792941399037847e+00 2.31412378613414802e+01
20 10 9 6.34777383564577146e-03 8.50262885896309273e-01
20 10 10 2.05409009752638809e-02 2.41858715521372236e+00
21 1 1 7.35099988309934928e-03 1.02106468249178439e+00
21 1 2 7.10259150731516975e+00 2.41100331988316512e+01
21 1 3 1.30391923375924063e-01 9.69201427695393392e+00
21 1 4 8.86144002046846957e-02 7.72353573781363245e+00
21 1 5 8.06859105010691163e-02 7.00836372689842335e+00
21 1 6 6.97655390944105402e+00 2.40167123623691587e+01
21 1 7 7.37876456159557925e+00 2.43288564608876143e+01
21 1 8 3.48446389475334378e-02 3.91221482531674258e+00
21 1 9 1.25154655014461380e-02 1.65347713336764568e+00
21 1 10 7.42025068711343572e+00 2.43814594643573805e+01
21 2 1 1.39213019374273030e-03 2.22446133356942743e-01
21 2 2 7.12871996301096189e+00 2.41649164735757651e+01
21 2 3 1.18500435402633594e-02 1.54645200591146192e+00
21 2 4 1.58880681001251660e-03 2.31867671464967895e-01
21 2 5 5.82465349049044942e-02 5.75164113506809738e+00
21 2 6 3.60883452100336996e-02 3.95121931756191636e+00
21 2 7 1.19693999733167748e-02 1.56261607087395404e+00
21 2 8 6.87178920441872432e+00 2.37644107792246544e+01
21 2 9 6.82857503153358092e+00 2.38850928719507678e+01
21 2 10 7.06641093272936338e+00 2.40527644576144866e+01
21 3 1 6.73180308500045310e+00 2.38315809419594942e+01
21 3 2 6.61382859905024906e-03 8.99755582231001605e-01
21 3 3 5.94043543102088112e+00 2.29850871556109873e+01
21 3 4 7.08988076712232118e+00 2.41326170961819848e+01
21 3 5 6.64302715504691754e+00 2.37106408741340182e+01
21 3 6 1.65971379003059978e-02 2.10054900897781405e+00
21 3 7 6.47384983821744964e+00 2.35614982928745285e+01
21 3 8 6.72126093315596751e-02 6.38262680408641625e+00
21 3 9 1.88889071704304305e-03 2.73929100391626268e-01
21 3 10 6.95072069539514814e+00 2.39859001557954556e+01
21 4 1 9.46514749652468262e-03 1.26668197806029936e+00
21 4 2 5.98178451546302004e+00 2.30214966677968107e+01
21 4 3 4.57393211235738520e-02 4.79856917196152910e+00
21 4 4 4.43200294856278404e-02 4.72668738400732380e+00
21 4 5 6.10436563607677396e+00 2.30881796103861170e+01
21 4 6 7.14466602395552552e+00 2.40823595207033101e+01
21 4 7 2.37916767543989863e-03 3.65573641752685086e-01
21 4 8 6.98190838826869520e+00 2.40508133368928263e+01
21 4 9 6.60635597773413430e+00 2.35474248062427804e+01
21 4 10 2.89389357543779445e-02 3.39811311916129144e+00
21 5 1 6.72602730011749017e+00 2.37744810142548317e+01
21 5 2 7.20614933212865338e+00 2.42132079037888523e+01
21 5 3 3.32800661780212267e-02 3.79683990367181012e+00
21 5 4 6.17269275359420266e+00 2.31762037100734837e+01
21 5 5 1.47321441077510971e-02 1.88814069496178583e+00
21 5 6 7.46834167903764445e+00 2.44232075598445810e+01
21 5 7 5.95064618376838173e+00 2.30137376856586506e+01
21 5 8 6.66644671448078086e+00 2.37463109312482779e+01
21 5 9 6.83209034411914740e+00 2.38818641833480925e+01
21 5 10 6.24407816509804103e+00 2.32430231716057136e+01
21 6 1 3.07047724072326495e-03 4.67555835083788451e-01
21 6 2 6.95052954346230933e+00 2.39318627710883192e+01
21 6 3 1.07676759990500859e-01 8.67002385533689512e+00
21 6 4 6.48542230885813531e-02 6.17521954421492314e+00
21 6 5 7.47850566363849056e-02 6.87529288675111605e+00
21 6 6 6.41211754432922554e+00 2.34272077869548205e+01
21 6 7 1.53049723971208852e-03 2.24329854223544817e-01
21 6 8 9.69513840789120070e-03 1.29667945289770103e+00
21 6 9 6.49547989695408567e+00 2.35769385994970300e+01
21 6 10 6.10555719275551922e+00 2.31738457856878348e+01
21 7 1 1.39670078988264022e-02 1.81652658300538472e+00
21 7 2 7.22901486156084250e+00 2.41958722033647504e+01
21 7 3 3.41127237978676575e-03 4.50767199903882310e-01
21 7 4 7.10118477108368396e+00 2.41071758704004253e+01
21 7 5 5.99006745997285751e-03 8.36164744233010016e-01
21 7 6 6.83544998802423187e+00 2.37522561838562716e+01
21 7 7 8.73303177579402498e-03 1.17565018541157684e+00
21 7 8 9.56665965494306672e-03 1.26219280350650509e+00
21 7 9 6.74709428247871656e+00 2.37797281013714041e+01
21 7 10 2.82881877470027507e-02 3.27592326513718168e+00
21 8 1 1.29303579652113843e-03 2.00383551929966403e-01
21 8 2 6.63783380763411035e+00 2.35885885886938311e+01
21 8 3 5.95029722180478310e-03 8.46113592547524274e-01
21 8 4 6.82295349567654696e+00 2.37966509371543857e+01
21 8 5 6.23742433150063294e-02 6.09158479274318498e+00
21 8 6 4.30950905151170505e-03 5.65838179385134366e-01
21 8 7 8.01284779046921268e-03 1.09685219690935609e+00
21 8 8 8.76597060825902094e-03 1.18940818176508967e+00
21 8 9 6.42114170431820241e+00 2.34552190032064267e+01
21 8 10 1.20689007156538040e-02 1.60259428704265594e+00
21 9 1 6.81555834926515303e+00 2.38641321051703130e+01
21 9 2 1.22109283265049422e-02 1.60144314262416154e+00
21 9 3 3.60072131067705747e-02 3.99731605415540736e+00
21 9 4 1.75751958606390757e-02 2.21126004724069336e+00
21 9 5 3.21610399564638012e-03 4.55736263055468882e-01
21 9 6 6.66363354819734788e+00 2.37630211799818412e+01
21 9 7 1.67622571401421158e-02 2.13375286535657693e+00
21 9 8 1.69798371840846549e-02 2.16233635920333445e+00
21 9 9 6.87093441004165850e+00 2.39022657619933625e+01
21 9 10 6.83296865870480552e+00 2.37092520635175212e+01
21 10 1 7.40232668644131486e+00 2.43651544939716480e+01
21 10 2 5.15827701582759346e+00 2.22180242697763326e+01
21 10 3 7.00053778388164449e+00 2.39770623582655737e+01
21 10 4 6.01235032491905397e+00 2.31002512561713544e+01
21 10 5 6.61676995324116479e+00 2.36535667638661238e+01
21 10 6 7.72902346603712986e-02 6.97590835274187615e+00
21 10 7 1.12571217425550853e-02 1.48980415144995204e+00
21 10 8 6.65747196069412261e+00 2.36121505937779332e+01
21 10 9 5.71299645208119423e-03 8.02845771259753871e-01
21 10 10 1.84868108777374932e-02 2.29511049729884764e+00
22 1 1 6.61589989478941418e-03 9.62425162478401930e-01
22 1 2 7.23566504666308496e+00 2.45017287351797179e+01
22 1 3 1.17352731038331659e-01 9.34334073932559050e+00
22 1 4 7.97529601842162233e-02 7.40282453044669886e+00
22 1 5 7.26173194509621978e-02 6.72437530440998632e+00
22 1 6 7.11905983190261527e+00 2.44144139363642587e+01
22 1 7 7.49077864375935221e+00 2.47055856359712465e+01
22 1 8 3.13601750527800968e-02 3.71644059836250484e+00
22 1 9 1.12639189513015249e-02 1.56138847079455489e+00
22 1 10 7.52902824205418231e+00 2.47539255731132073e+01
22 2 1 1.25291717436845727e-03 2.08531109437848194e-01
22 2 2 7.25976599893058250e+00 2.45517994411898997e+01
22 2 3 1.06650391862370235e-02 1.46126099619017258e+00
22 2 4 1.42992612901126498e-03 2.18183549443969171e-01
22 2 5 5.24218814144140413e-02 5.48949213905678590e+00
22 2 6 3.24795106890303290e-02 3.75805110592938085e+00
22 2 7 1.07724599759850964e-02 1.47649185856410159e+00
22 2 8 7.02234448910758857e+00 2.41844912840000674e+01
22 2 9 6.98204792714488587e+00 2.42919053228090291e+01
22 2 10 7.20225386513771060e+00 2.44492434262316607e+01
22 3 1 6.89230447465028284e+00 2.42410056957242190e+01
22 3 2 5.95244573914522398e-03 8.48944935577762849e-01
22 3 3 6.15606859311364119e+00 2.34536749328157157e+01
22 3 4 7.22385770684854300e+00 2.45217238234307189e+01
22 3 5 6.81003359016648346e+00 2.41295817849600311e+01
22 3 6 1.49374241102753977e-02 1.98687755670557809e+00
22 3 7 6.65293579490822040e+00 2.39902592324166761e+01
22 3 8 6.04913483984037062e-02 6.09985309673199172e+00
22 3 9 1.70000164533873864e-03 2.57826880893617494e-01
22 3 10 7.09516564947880379e+00 2.43859873338292630e+01
22 4 1 8.51863274687221506e-03 1.19574957028643780e+00
22 4 2 6.19470261360541841e+00 2.34879292492511489e+01
22 4 3 4.11653890112164689e-02 4.57014724956878471e+00
22 4 4 3.98880265370650591e-02 4.49828687248504799e+00
